I keep a consistent schedule.,I look sternly at the students.,I point out the children who are disruptive.,I remind the class about the rules on the wall.,I raise my voice.,I express my disappointment in the children.,I change the subject to something more intresting.,I act more enthusiastic.,I engage distracted children with questions.,I insist on silence.,I wait until the children are quiet.,I use a ritual the children know to get the children's attention.,I let the class get out of hand.,I talk about why the activity is more interesting than they think.
0.019655563,-0.807872665,-0.606504567,-0.361957385,-1.159780757,-0.430261063,0.822478008,0.01162627,0.168183365,-0.484374117,0.564641197,-0.360271863,-0.300242851,0.744611892
-0.067999375,-0.865706324,0.163931657,0.673959594,0.750559494,0.742650685,0.517827463,-1.33129981,-0.190154911,0.316101172,-0.459262554,0.423212196,-0.0707083,0.76240248
-0.931830622,-2.467696009,0.430087193,-1.081938205,-1.291657233,-1.086841378,-0.829104015,0.916384734,-0.399415272,0.04084237,0.425961601,-0.568665762,0.301864767,-0.504862764
-1.463396262,-1.007299731,1.508971034,0.005093116,0.438208861,0.93673977,-0.864079087,-0.181244866,-1.823267541,-0.080704622,-0.247490954,-1.091756849,-0.820478416,-0.310464159
-1.500149864,0.164672969,-1.252081817,0.058939441,-0.068171627,0.471156796,0.51709374,0.351788439,1.060730969,-1.28634628,-0.314015552,0.468276487,0.367646557,-0.200800942
0.199829604,1.087503162,-2.17862841,0.380813865,0.579257022,1.832008713,-0.384662315,0.802401688,0.13277065,1.400861237,0.899281046,1.300024975,2.307328147,-0.311154102
1.636243905,-0.274611589,-1.281671428,1.274879888,-0.545670186,-0.135752525,2.041446501,-0.363440245,1.815370604,0.358448577,0.872098864,1.990336944,0.419681136,0.721832781
0.121464743,-1.243740097,-2.185394014,0.005024622,-0.456492927,1.193129392,0.941509614,1.499653431,1.639582582,-0.760107563,0.756476232,0.680050184,-0.553410234,0.009345096
-0.938088485,-0.344563967,-0.002897309,0.705484677,-1.564435685,0.459517324,0.48447128,0.61087553,0.979772047,-0.517609521,-0.137845519,0.189671076,0.750084276,0.562945636
1.047610122,0.437650223,0.376751222,2.564374738,-0.231857226,0.097223487,-0.094702497,-0.509587703,-0.774843737,0.132636784,0.218982108,1.815475422,0.039429117,-1.037326227
-0.644929765,-0.424821136,-0.658230648,-0.691421217,0.008965551,-0.312531806,0.862444577,1.535674442,1.043441809,-0.654437194,0.386157156,-0.739036691,2.633055698,0.856072378
0.09336971,0.55576605,0.573574347,-0.797012301,0.434181555,-1.919630093,-1.561859394,0.542420473,-0.384528647,-1.398674175,0.350557479,-0.117719215,-1.840403569,0.301838432
1.673394278,-0.754058567,-1.317540777,1.472177087,-0.979876208,-0.42089841,1.141972722,0.436151359,1.341171607,-0.167298369,1.041064126,1.977705671,1.122015413,-0.680232352
0.490066075,1.333580126,1.129582179,-0.042653912,0.959382541,0.642986782,0.131217754,-1.612022787,-1.412578668,-0.300547125,-1.171509046,1.335338194,0.693009871,-0.369095142
-0.507104113,-0.118783917,-1.186607411,1.236443576,-1.138863144,-0.781604603,1.397552822,-1.041345686,-0.219645876,0.118705931,0.055428822,0.727427946,-0.887514086,1.673119546
2.683068345,0.697149645,0.997308646,0.716176912,-0.189619214,0.463574092,0.31182696,0.940291751,0.213590959,-0.227885223,1.578326069,1.606414834,0.694737975,-0.611104366
-0.220929848,1.538995854,0.412680478,0.338016832,1.399856654,-0.487832272,1.31728217,-0.251121997,-0.940586947,1.432351989,-1.316826178,0.27106457,-0.179151081,1.785233756
-0.987567609,0.280848341,0.807026338,-0.430376358,0.275317389,0.061083589,0.040216388,-1.218451425,-0.828531716,-0.468812303,-0.147977327,-0.68741206,-0.665481081,-0.31434384
0.617552536,1.590692306,-0.720162163,-1.027848009,1.059871284,-2.306478762,-0.347460327,0.46306224,0.574983258,-0.1122992,0.185490508,-0.470018719,0.555201425,-0.008772745
0.182249414,0.761239076,-0.931967044,1.088355323,-0.223124736,0.729750572,0.532740122,1.096004646,0.934995707,0.112468803,0.842216471,0.716997516,1.746226561,0.98118868
0.806219451,0.846772308,2.667124434,-0.696251367,0.749534979,0.039343723,-1.650613183,-1.076263897,-2.049635864,1.750199583,-1.597324391,0.825914737,-0.224129692,-1.255730022
0.503144272,-0.111703084,0.931320026,-0.713030016,1.085758475,-2.144004883,-0.904048538,-0.141684929,-0.713871007,1.684443173,0.88176939,0.828019284,-1.003637696,1.082764435
-0.813158743,-1.320250992,1.700073445,-0.092144948,0.042409619,0.275884288,0.195774926,0.079443126,0.24046874,1.19136365,0.322442119,-1.272542437,-0.256495913,-0.271521425
-0.799017828,0.260740626,0.609358424,-0.953066876,-0.314710835,-0.359935602,-0.203949984,-3.494741538,-1.461308462,0.318388105,-0.476991319,-0.796415197,-1.770534083,-1.884266216
0.386800189,0.557738247,0.26482651,0.27256494,-0.718297882,0.387383783,-0.186254016,-0.082249694,0.228596418,-0.986392121,0.32770677,0.138423155,-0.219672859,-0.47299223
-1.820645352,-0.434303451,-1.253527412,-0.301085765,0.308405153,0.812233345,-1.414522722,1.889269156,-0.186665151,-1.788206964,0.79928686,0.032005012,0.396495992,-0.178341589
0.952843145,2.763806052,0.697704284,-0.344416057,0.184653604,-0.016515658,0.518644667,0.695036714,0.6261609,1.065428109,-0.406671103,0.99015639,-0.336036345,0.578111109
0.671814345,-0.30566222,0.443728292,1.063134273,0.710313302,1.105734273,0.057013117,0.259716953,0.218670852,-0.198585565,-0.076520311,0.832606979,-0.065173159,-0.075771421
0.272797225,1.551892636,1.55654722,-0.419714952,-0.134042285,-0.550400458,0.358815594,-0.602420856,-0.250228688,-1.49900408,-0.426518345,-0.532689264,0.184178143,-0.14222645
1.21774634,0.304976702,1.441999815,2.393797992,0.921627883,0.877669994,1.588032269,-1.267758618,0.104503465,0.619180216,1.190652751,1.659114566,0.462618858,0.339192281
-0.708727453,-1.712366383,-1.842790305,-1.777969214,-1.367721328,0.801267563,0.47601504,1.189318216,1.658469324,-0.665851963,2.163674604,-0.209923721,0.940613868,1.328574339
0.527562029,0.541247939,0.608756378,0.358960377,-0.292341635,1.795648702,0.954459762,0.437661921,0.949272484,-0.091961859,0.889935973,1.426223324,1.59413532,0.721633871
0.939616216,0.009494695,0.577327115,1.016633385,0.123558142,1.774791365,-0.439687272,-0.766696633,-0.138559802,-0.016473588,-0.11253449,0.158269738,1.104773813,-0.096058959
1.768020567,0.559661096,0.322421508,0.252229626,-0.540872793,-3.181854251,0.737527872,-0.709625953,0.822968813,-0.043977764,-0.39490391,2.149782733,-2.846457955,0.441343293
1.889914567,0.612458974,-0.471905127,0.559623997,-0.840524589,0.311929675,0.084944507,0.089329644,0.064051942,1.442295571,0.619513505,1.086481558,0.984304817,0.057644223
1.30135649,0.626734984,1.450078697,1.602544158,0.460063499,-0.804426373,-0.991629267,0.257969905,0.061583275,1.154742407,0.384405435,-0.59438589,-0.608231144,-1.329099974
0.975886864,-1.984579392,-1.006880982,0.396918679,-1.27981268,-0.283539855,1.002461739,1.743260815,1.623995935,-0.596891847,1.649920231,0.561064252,-0.411837556,0.778767495
1.603056813,1.408016188,-0.232513024,2.207140817,-0.7487154,-1.463124911,2.713232506,0.864946512,1.492200867,0.935020619,1.535863718,0.299123084,0.412426447,0.960765961
2.196916888,-1.334658364,0.392135595,1.902212162,0.019157284,0.072494904,0.88587128,-0.340717854,-1.142958449,0.989213851,0.296113502,0.856340895,-1.486494894,-0.546832657
0.770103249,0.471105454,0.228897019,2.401776196,0.740666706,0.613057295,-0.108145372,0.30934,-0.150447268,0.140112133,-1.134796037,2.965456497,-0.870562597,-0.173211216
-1.455310022,0.932679649,-0.275100181,0.050524821,2.395204867,0.72439194,-1.064058988,-0.50419488,-1.149793399,0.588371564,-0.872661688,-0.419152371,-0.808090627,-1.208689543
-0.543593142,0.490644048,0.133019039,-1.363196312,0.343959793,0.759297466,-0.151169496,1.709737748,0.787476307,-0.618887597,0.149237986,-0.79293401,1.265309082,-0.019022655
1.59306368,-0.249127293,0.768219781,0.068764149,-0.655618996,-1.083744086,0.743835865,1.493966453,1.252861817,1.61366974,0.653846536,0.326564262,0.118586542,1.096942084
-0.555230746,-1.656783366,-1.506216216,-0.098789972,-1.94052938,-0.779686953,0.020225191,2.40611484,1.418702903,-0.990083671,0.410048039,0.224018443,-1.516007716,0.232616626
0.049175385,0.594725289,0.349581695,-0.28355602,-1.031711937,-0.8368475,-0.161805004,0.347876405,-0.124868869,-0.626276933,-0.495178327,-0.050305429,-0.585601046,-0.495572425
-0.086263491,-1.037889243,1.302129681,-0.607481314,0.232713649,-1.150852637,0.226688225,-0.378710526,0.153614239,-0.549679559,0.662123704,1.233032349,-0.20798893,-1.770210329
-0.01516422,-1.532728559,-0.531651587,-0.171012613,-1.327739452,-0.394499113,1.192617828,1.056350381,0.687895689,-0.229662223,2.054761101,-0.744240243,0.161918673,1.268164802
-0.068280666,0.388917796,0.121843725,-1.584486324,0.772129321,-0.89279598,-2.358945155,1.07711739,-1.502597555,1.598829682,-0.877698442,-0.757566775,-0.988469514,-1.457556722
0.363030726,0.163033697,-1.075740575,0.177125863,0.93674216,0.63073251,1.41509281,1.412166761,1.32092967,0.500587953,1.521881442,0.4736657,0.942241227,1.747376072
-0.009281911,-0.071130997,-0.671710911,0.757198643,1.150974148,-1.355619803,0.191985616,-0.511776576,1.062264491,0.273714805,0.196631363,0.375525942,0.107189776,0.424479225
-0.062458989,1.437804914,-0.48914324,-0.915838451,-0.005222246,0.064004057,-0.114734569,0.471433351,0.261897282,-0.44732236,1.11253305,-0.250546254,0.163650706,0.175980077
0.600023408,0.025469522,-0.111899505,1.836630871,-1.08156226,-0.512738814,-1.622066638,-0.932903671,-0.991357148,1.114978148,-1.413710923,-0.240944866,0.060486339,-1.46068155
-0.824550548,-0.238543627,-2.07676231,-0.939323673,0.840532561,-1.900701254,-0.553438344,1.223175187,0.875965001,0.875377368,0.284968178,-2.678195825,0.857236371,1.053624152
-0.228700541,-0.404179692,-0.412850973,0.774903929,-0.311562279,-0.013991687,1.60470363,0.894130498,1.084162035,-0.309462271,0.490044666,0.140055458,-0.120837661,-0.489025904
2.311645564,0.140775576,2.235969939,0.961311048,-0.012503012,0.654594383,-0.650244598,0.664279433,0.136141347,0.481142564,0.311046112,0.105805171,-0.263880904,0.321534537
-1.771772953,1.194196056,-0.202120389,0.030951854,0.676674224,-0.336897195,-1.944981608,-0.420782268,-1.289930039,-0.638267149,-0.60721275,-0.980666728,0.152135417,-1.427980148
-0.601701862,-1.741040956,-1.27530431,-0.633780957,-1.870248443,0.05218653,1.745741974,1.198628471,1.491933922,-0.382540424,-0.037516905,-1.816969171,-0.202036859,1.890420315
-0.108710169,-0.784561822,-0.123970008,-2.056914246,2.471196356,0.899170415,-1.953847265,-1.312212207,-2.379817844,0.309129527,0.366656006,-0.991958043,0.694203423,-1.118848606
0.625164744,1.04654153,-0.644020642,-0.248139266,1.873151498,1.062721147,-0.170557698,0.795226037,-0.283251574,-0.340549717,-1.161595088,0.522256011,0.180970786,-0.907643889
-0.393521689,0.86149783,1.944935575,0.767650951,0.732961223,0.186232166,1.644106538,-0.026647208,1.997256523,-0.333033818,-0.891261026,-1.110358808,-0.13741607,0.472278728
1.069506141,1.374892882,2.356581571,1.264778465,0.472965092,0.359223221,-0.148021738,-1.025710401,-0.460200707,1.555893771,-0.349993802,1.473838331,0.005624574,-0.73101901
-1.35354849,-0.549723771,1.768422706,0.388588865,-0.145470129,1.101358671,-1.628037806,-0.905244939,-0.972914114,-0.161495854,-0.452848178,-0.61723623,0.287124952,-0.477153589
0.771495301,-0.369029091,-0.61538046,-0.539524218,-0.173395619,-1.353645886,-0.717404321,-0.678540387,0.035311006,1.172552216,-0.041551865,1.279407585,-0.779592733,0.557272245
0.548923905,-0.65202702,0.118425359,1.167823797,-0.796324701,-1.638436761,1.641048866,0.25836001,3.113188276,0.823816116,-0.185384103,1.382772329,-0.93533537,3.137008374
2.357613807,-0.119072197,0.136061624,0.274592597,-0.307903933,-1.03925599,0.506000136,0.569880053,-0.129231006,1.198423404,-0.718537681,2.07160584,0.225136781,0.556305388
-0.16438374,2.00840838,0.854119554,0.381632501,2.076679582,0.926671762,-0.553522786,-1.009723586,0.089382953,1.355771832,-2.98084517,0.615110309,0.117164083,-1.101775342
1.355730733,1.541424075,1.303950526,-0.024064254,-0.144179926,-0.200854423,0.277161453,-1.590905118,-0.878716787,1.001639851,-1.699719278,1.121403519,0.320433836,-1.86646874
-1.304113571,0.00471394,-0.445369988,-1.359116102,0.793207972,1.602138032,0.567874825,0.952199603,0.455058273,-0.870738004,-1.430020516,-0.660400571,1.052325063,0.988872165
-1.160738284,-1.272534195,0.708220809,-0.784816327,0.346342032,-1.035788349,-0.682132626,-1.382203201,-0.256173942,-1.962732372,0.280310756,0.179498711,-0.108885126,-0.566959654
-0.780942512,0.968832826,-1.101710201,-0.448774507,0.368998384,-0.404570418,-0.88715419,0.410413582,0.057628584,-1.081381407,-1.027046651,0.401915409,-0.447683007,-1.580507127
-0.523688487,-1.65737197,-0.365004339,0.15491925,1.277353445,-1.074562975,-0.859839774,-1.17532261,-1.786476492,-0.548691852,0.054321713,1.528003389,0.074996303,-0.958713674
-0.811909466,-1.859465993,-0.457325447,-1.912553748,-1.336409363,0.387017307,-1.051476975,0.6006757,-0.001765708,-0.806433022,1.355230576,-0.522784606,0.203500214,-1.062445975
0.655005619,0.803567547,0.174815954,-0.229988903,0.343265664,0.670420479,-0.90954658,-0.181668089,-1.097728421,1.056806389,-0.378480488,0.611973128,0.147859479,-2.519240758
-1.222811114,1.548179804,-0.353231775,-1.689249036,1.096571437,0.772056863,-1.368284634,0.644892791,-0.386868828,0.614771407,-1.620185105,-1.305856591,0.323490067,-1.078150771
-2.240257643,-0.587174683,-0.891635605,-2.014050451,-0.31252402,-0.426777737,0.497573689,-1.697922861,-0.234130562,1.44155058,-0.230632638,-0.325625209,-1.613247173,0.087298517
-0.457479384,0.618632473,-0.575915065,-1.323715124,0.605529683,-0.185850156,-0.48579703,1.864014208,0.124665795,0.564776906,0.042999223,-0.536288109,0.318983191,0.584362161
0.838719058,-1.252119089,0.312028398,1.075328676,0.297084889,0.252135045,2.397519971,1.249417025,1.820230035,0.790786657,1.101540438,1.02895795,-0.517568158,0.815868426
-0.772581627,0.076683031,0.431603849,1.119341666,-0.664532021,0.052197047,-0.584242048,0.874657185,-0.698292291,-0.138733476,0.019867571,-0.046807465,0.522940057,-0.284821302
-0.991099204,-0.905268256,-0.638951192,-0.275468024,0.759649764,1.847978713,0.647619354,0.140565525,0.620545346,-0.312925633,-0.28910747,0.373987366,0.095804334,0.435789855
-0.288461291,0.979963755,-0.068577348,0.148268333,0.28950767,0.296671542,0.987512902,0.267511784,0.708079119,0.307057159,1.167297485,0.989804621,2.005884063,-0.425393024
-0.957738801,0.858779385,0.376546404,-0.529947826,-0.550988311,-0.680081665,-0.269650559,0.207937063,-0.040124182,-1.274140703,0.511728343,-1.417709008,-0.731446269,0.15212277
-0.602219818,0.817455465,-0.675881781,-0.624546163,0.244815877,0.384585265,-1.137251354,-0.583421942,-0.084285127,-1.009668739,-0.326723463,-1.205226614,0.682809884,0.594172394
0.037118555,1.430429213,1.022640751,0.226826617,0.424517426,-1.299253335,-0.528213354,0.02812691,-1.058631129,0.127784038,-2.420695728,-0.16199338,-1.328457215,-1.048111893
-0.699019166,-1.007157599,-0.851016501,-2.015906199,0.182463602,1.264095866,-0.725472652,-0.667235228,0.686251747,0.005793029,1.390651437,-1.306187359,-0.016455662,0.857740423
2.341147375,-0.696406572,0.006502224,1.840774317,-0.759472187,-0.489808557,2.059724391,0.078766487,-0.414936408,1.288511894,0.247417045,1.792165754,-0.170175046,0.713904284
-2.388768478,0.922424501,-0.14408911,-0.843111041,0.670734432,0.947697187,-1.972606494,-0.091794066,-1.182805481,-1.517664736,-0.582079678,-2.239333277,-1.164144822,-0.442209978
-0.896796006,-1.133215039,-0.191450835,-0.785190386,-1.532979912,-2.009558811,1.453114397,0.091537274,0.597030859,-0.55744244,0.637333022,-0.189630431,-0.523170051,0.915714337
-0.375696531,0.795680154,0.743070377,0.936055845,1.390368016,0.074398337,-0.353180783,-0.045821666,-1.047703562,0.261760773,-1.098992677,-0.031514485,-0.481409289,-0.368937009
-1.13976951,-1.770799225,-0.70313242,-0.77537926,-1.756066161,-0.106257891,-0.60137187,-0.786593991,0.201138534,-0.047060746,1.366327008,-1.579386488,1.701309142,-0.572012966
1.386191367,-1.544343169,-0.767222355,1.505479086,-1.310589647,-1.52469925,1.98034042,0.604217403,0.651270471,-0.55272207,1.478323546,2.24302431,-0.943088717,0.315709014
-0.998836781,1.47335853,0.811714063,0.195358036,0.944787177,-0.404073565,-0.092852483,-1.287658988,0.132180116,1.175436295,-1.96111724,0.235609882,-2.260292375,0.986703146
-1.237934983,0.180824877,-1.001196114,0.383576722,1.111308997,1.384875878,0.926409995,-0.286776199,-0.162501104,-0.121067695,-1.639982458,0.062697484,0.206662822,0.89280526
-1.077754769,-1.880182726,1.207901551,-0.461421814,-0.193945792,-0.783526381,-0.225470088,-1.493301157,-0.0946701,0.494095806,-0.190836175,-1.329309415,-0.510149109,0.668200661
-1.168217795,-1.197136982,-1.240463798,0.672096969,-1.159594774,-0.647082224,0.039483403,0.371951101,0.319897493,0.768003897,1.215698651,0.491426516,-1.454129034,1.453457115
-0.89531654,0.165735361,-0.241723583,0.457447704,0.491450064,0.059947324,-0.735443948,-0.008013989,-0.402528278,0.281306055,0.389478353,-1.523828376,0.53103538,-0.622649316
0.975485785,0.679326138,0.225263313,0.652892286,0.055382333,-0.240216193,0.429860762,-0.563870217,-0.989291819,-0.018263055,-0.69892195,1.106751029,0.78509728,-0.233923568
0.066565046,-1.309702754,-2.073721002,-0.798844734,0.116138359,0.025741435,-0.492546936,-0.353967605,-0.058335226,-0.463861617,-0.09155504,0.931805394,-0.128393411,-0.335727352
-0.121731041,0.41004202,-0.362606801,-1.421291064,-2.762625629,-1.92227035,1.128601443,-0.52344092,1.75141937,-0.028794132,0.578819546,-0.989964737,-1.598573489,1.859582563
0.885417004,1.164552925,-0.50542918,0.355903364,-0.601494914,1.314034598,1.704847272,1.285497945,1.779111439,-0.915690641,0.296990459,0.377885876,-0.156402833,1.705777625
0.734433836,1.32966152,0.538171309,0.279664934,0.425146872,0.173329201,-0.825023452,0.435240591,-2.093468048,0.457904621,-1.179158218,2.208471518,-1.637405087,0.007519393
0.919020598,0.293850511,0.995911695,0.288634306,-0.422586695,0.459729898,0.167197856,1.08441597,0.356696285,0.498037327,0.624350634,0.902742946,0.35604452,0.182374963
0.491169313,0.761548294,-1.127090561,0.217496278,0.012952036,0.402991946,1.423385966,1.258746196,1.224309838,-1.220682691,1.685074046,-0.34352747,0.023598283,0.361756328
0.933048293,0.075294666,-0.434910479,-0.145650032,-1.042116558,-1.262674289,0.704639649,2.011494719,1.068586003,1.784286823,-0.756397998,1.099799157,0.697456687,0.068193904
-0.507459664,-0.137855017,-1.546626604,0.52765553,-0.42141623,0.480018308,-0.160316149,-0.986449929,0.545677401,-0.675313624,-0.492878414,0.540517321,-2.259575569,-0.340237085
-1.440290037,0.702219784,-0.174734526,0.451896994,0.001299834,1.332416545,-0.368631565,-1.045130293,-0.256031385,0.411795519,-0.088051868,-0.669687553,-0.692553596,-0.295785396
1.883295148,0.767919569,1.07424274,0.053985614,0.800342913,-0.022405792,0.196372721,-0.829868506,-0.575354663,0.731518672,-0.92608536,1.046987879,0.221498806,-1.227524666
-1.274866765,-2.401390709,-0.434187478,-2.531330108,0.213632747,1.553444616,-1.076952965,0.706379985,0.633189507,-0.724633334,1.464881778,-1.154047792,2.505838481,0.484750257
0.122455152,-0.861278573,-1.399008784,1.216407851,0.695997353,-1.040119351,0.985930291,0.098166876,1.080148014,0.99624814,-0.273609807,0.590543415,0.179465907,0.101382274
1.592726533,-1.058361399,1.184190458,0.254904787,-0.674170845,-0.233135588,1.487521984,0.002273402,0.12777682,0.358184302,-0.11376626,1.126716773,-0.008717015,0.948117463
0.224100923,3.239524941,1.18226149,0.537206728,1.786774776,-0.012496564,0.705830077,-0.564018141,0.006243259,1.142730958,-1.03182209,0.727585828,-1.806782001,0.090720646
-0.938102222,-0.454079492,0.72671359,-0.796224874,-0.722099968,-1.736510573,0.926941781,-0.185043176,2.084788432,-0.985948936,0.685032784,-0.36330404,1.330327997,1.388409987
0.881992026,0.536151671,0.59256962,1.151201099,-0.20327278,0.213911011,0.434219124,-0.167000136,-1.024205569,0.31141401,-0.412848836,1.356028188,-0.215344559,-1.078587271
1.550136672,2.463335421,2.496748982,2.114061852,0.213152405,0.708725531,1.174918501,-0.622142437,0.202392349,0.759476757,0.456194814,0.768879793,0.69689183,1.423771733
-1.901381535,1.169320972,-0.951117247,-0.735746504,0.283498675,-0.896325781,-0.977854345,-0.997748679,0.268353336,-0.991636968,-1.339730904,-2.041221843,-1.388608725,-0.918194768
0.763523981,-1.168419554,-1.382344994,-0.240134613,-1.550138592,-1.367817015,1.352068613,0.659668656,0.785723209,-0.619278562,0.056405099,-0.356483481,0.12785364,1.073439068
0.084275131,0.265704121,0.932064147,-0.495713025,-0.477413406,-0.133253918,-0.199447965,-1.256327507,-0.183974433,0.510372012,-0.525563057,-0.578618402,-0.828199746,-0.618067238
2.403598336,0.393190757,2.295438343,1.825587414,0.384124034,0.144516923,0.486927711,-1.212577526,-0.521507484,0.413616196,-1.431482668,1.635319548,-0.34277006,0.222277252
-0.412954275,0.13460759,-0.126691779,-0.030721053,1.204814545,0.213962152,0.61252758,0.542813879,1.514955815,0.173977682,-0.523988616,0.685587476,0.46150529,1.247304002
-0.812621951,0.971110943,-0.985832395,-1.171932994,0.100728534,-1.550125571,-0.152153802,0.262961673,0.142155895,-0.047245728,-1.60823189,0.083989693,-0.370458874,1.159551208
1.031143742,-0.338663377,0.958779042,0.649048552,-0.770037958,-0.732667899,0.036662503,1.607806126,1.249889898,0.908127087,1.083104921,0.885154411,0.961127119,-1.444989019
0.136277241,0.938730422,-0.674770903,-0.033541144,-0.064048068,0.275965735,-0.669762986,-1.600223242,-1.362035203,0.588814619,-1.237366361,0.406988702,-0.561258092,-2.160025904
0.830860741,1.144493668,0.84806388,2.262419829,-0.907196133,0.352018345,0.441338246,0.285193467,0.11301759,0.257830979,0.768558574,1.00376494,0.741607348,0.967301151
0.590273595,-0.913830128,-0.350122167,0.101580825,0.650052258,0.653811797,1.994321194,1.288558187,2.423930715,-1.064011016,1.895024669,1.148459436,1.178893221,1.467767717
0.511911252,-1.037543579,0.615912568,0.133548869,-1.047094286,0.917005695,1.086799652,-1.295019702,0.101518109,0.280396982,1.907171124,1.078209751,0.8531156,1.043497559
-0.907318329,-0.295819876,-1.442951986,-0.201904939,-2.240932494,-0.183787981,0.366283952,0.196344065,1.055368021,-0.516514779,1.822274505,0.044829256,-0.769554821,-0.024194533
1.006876319,1.337673748,1.440636297,0.42326554,3.425573812,0.259513097,0.087620366,-0.106403262,-0.385962438,0.586485857,-1.36467244,0.459443722,-1.353658731,0.462693743
-0.0955496,0.27461086,-0.966083061,-2.002732516,0.157350257,0.531011594,-0.775058387,-0.04033956,0.036077379,1.10938092,-0.075857405,-1.511973845,0.516201304,0.547017623
-0.080822025,-0.628717464,0.232260346,0.797422199,-0.474726128,0.770103619,0.20735537,0.041713908,0.849334379,-0.281374875,-0.713207494,-0.641216552,-0.669221807,1.013753797
-1.122983998,0.644618384,-1.468064204,-1.370182485,0.244668106,-0.496724701,0.274735727,-0.191194562,0.935932193,-1.639661337,-0.319014123,-2.106013453,0.870966762,0.943361773
-0.031045058,-0.194869601,0.033192742,-1.094700974,1.700472235,0.917938374,0.094141232,0.667276934,-0.333491555,0.82842526,1.283634021,1.170066335,0.246808665,-0.632100708
0.362804232,-1.046171632,0.930330331,1.1872322,-0.141059664,0.617315845,-0.243645602,-0.723368301,-0.764476165,0.384998583,-0.714832298,0.831916504,-0.517334333,-0.302681637
0.869951593,1.272111433,-0.010968992,0.29862133,-0.852247855,0.127419622,-0.305929195,0.624662806,-0.962395926,0.357881321,-0.50362212,1.242812522,-0.456402206,-1.095944259
-0.420956069,0.311164462,0.230350683,-0.777719372,-1.257338035,-0.156331677,1.662858276,0.425752032,1.132834634,0.041657798,0.465319688,-0.797753262,-0.098124377,0.92133802
0.727310572,-0.083542173,0.18552169,0.312764068,0.143406304,-0.819330487,0.30609005,-0.548232919,0.36925088,0.026174079,0.400477413,1.274829447,-0.753783981,0.222490624
-0.306557476,-0.373105342,-2.007160088,-0.658997862,-0.427183253,0.790702026,0.579019257,1.245585714,1.310214728,-1.298886094,0.420748909,0.366720282,0.632363219,-0.295196611
0.969816738,2.45671209,1.120149734,1.097102587,1.308353245,0.818108064,-0.615077674,0.796606287,0.064704971,0.910830556,-0.510072954,0.520750648,0.711432842,0.28004386
-0.966206234,-0.267661414,-0.459406474,0.672665797,1.158830053,-0.066247103,-1.464051627,-0.729826598,-0.798744016,0.199888149,-0.638923507,-0.974594804,-0.099359199,0.43443604
-0.484005825,-0.020663195,-0.692205824,-0.273226541,-1.59886498,-1.313002696,0.610529699,1.153164442,0.580333821,0.595035761,0.512360141,0.945230966,0.378045131,1.195532157
0.118039842,-0.815829608,0.325969567,0.011019233,-0.973683906,-0.418257876,-1.656542351,1.848837028,-1.234505987,-0.656533058,-0.244322707,-1.214422551,0.735832925,-1.320330008
-0.438935167,-1.068180384,-0.030560961,-1.457488951,1.378832077,1.351894598,0.617214227,1.016977426,0.393353851,-0.165832156,0.527793835,-0.900848052,0.69557696,0.35771497
0.513318608,-0.983542254,0.420708825,0.33976027,-1.197301535,0.695508286,0.466136705,0.262476584,0.078327461,0.921813163,1.490274598,0.922679464,-0.131140388,0.796741759
0.940146108,-2.440752416,1.337795757,0.065797703,-0.14766234,1.181868582,0.471826913,0.032223507,0.923501967,1.051022314,1.605460299,-0.943771453,0.891327779,0.728099529
0.59760432,0.711851724,1.458498638,0.246469788,2.085975829,0.314104718,-1.508535659,-0.748627992,-0.323693848,0.373023205,-1.323444794,-0.477901358,-0.873268548,0.43048537
-0.623924718,0.084609064,-0.858109147,-0.370178613,0.51058284,0.166778708,-2.105194714,0.701741046,-0.49468199,0.952067976,-1.428433321,-0.066875517,0.149203081,-2.452005764
-0.048297925,0.262588708,0.42179777,-0.317872497,-1.637160063,-0.821725569,0.905897313,-0.297959089,-0.357684752,0.455148675,-0.736832065,0.548333446,-0.579505165,-0.085052771
-0.198614595,0.842506462,-2.189973142,0.75150418,-1.840166365,0.115531462,0.776403611,1.299644192,0.888739008,-1.14974882,0.474337623,1.278079883,-0.108672094,1.514671177
-1.498743581,-0.307096684,-1.308538293,-1.220688692,-0.746890966,-1.290422981,0.558121805,1.380748697,1.485607913,-0.018824389,0.040249802,-1.372080663,-0.32489183,-0.71004684
-0.740631715,-2.38866717,0.531403605,-0.607800587,-1.107698939,-0.019836507,-1.483892359,-0.14727233,-1.480481972,-0.143115901,0.078822022,-0.723626973,-0.118485041,-1.628926802
0.469469098,-1.199465239,-0.579137967,1.751434367,-1.173273678,-1.088421923,0.636550955,-0.777693604,-0.913376913,-0.450737719,0.518704577,0.398970117,-0.42525157,1.453226617
0.961774034,0.277489845,0.76028543,1.508539235,0.071526778,0.025741118,-0.563676017,-0.59462836,-1.566409645,1.558050471,-1.633786748,1.830328185,-0.306762553,-2.529523029
-0.453730919,0.318898573,0.101263231,1.262710451,-0.186305299,-0.155570469,0.718339337,-0.239145353,0.644635593,-0.198999934,1.89257411,1.143644925,-0.170913133,0.168127133
-0.549733587,0.195976232,1.002976756,-0.309115963,1.092477338,0.011768018,-1.690168293,-0.914912472,-1.829876652,1.030176329,-0.659164783,1.032028119,-0.761332083,-1.679465996
